id,variavel,unidade,categoria_id,categoria_nome,localidade_id,localidade_nome,nivel_id,nivel_nome,ano,valor
"id    606
id      1
Name: 1, dtype: object",População,Pessoas,,,21,Maranhão,N3,Unidade da Federação,1950,274288
"id    606
id      1
Name: 1, dtype: object",População,Pessoas,,,21,Maranhão,N3,Unidade da Federação,1960,448509
"id    606
id      1
Name: 1, dtype: object",População,Pessoas,,,21,Maranhão,N3,Unidade da Federação,1970,771790
"id    606
id      1
Name: 1, dtype: object",População,Pessoas,,,21,Maranhão,N3,Unidade da Federação,1980,1296413
"id    606
id      1
Name: 1, dtype: object",População,Pessoas,,,21,Maranhão,N3,Unidade da Federação,1991,1972008
"id    606
id      1
Name: 1, dtype: object",População,Pessoas,,,21,Maranhão,N3,Unidade da Federação,2000,3357898
"id    606
id      1
Name: 1, dtype: object",População,Pessoas,,,21,Maranhão,N3,Unidade da Federação,2010,4147149
"id    606
id      1
Name: 1, dtype: object",População,Pessoas,,,22,Piauí,N3,Unidade da Federação,1950,170584
"id    606
id      1
Name: 1, dtype: object",População,Pessoas,,,22,Piauí,N3,Unidade da Federação,1960,298152
"id    606
id      1
Name: 1, dtype: object",População,Pessoas,,,22,Piauí,N3,Unidade da Federação,1970,561081
"id    606
id      1
Name: 1, dtype: object",População,Pessoas,,,22,Piauí,N3,Unidade da Federação,1980,931204
"id    606
id      1
Name: 1, dtype: object",População,Pessoas,,,22,Piauí,N3,Unidade da Federação,1991,1366218
"id    606
id      1
Name: 1, dtype: object",População,Pessoas,,,22,Piauí,N3,Unidade da Federação,2000,1787192
"id    606
id      1
Name: 1, dtype: object",População,Pessoas,,,22,Piauí,N3,Unidade da Federação,2010,2050959
"id    606
id      1
Name: 1, dtype: object",População,Pessoas,,,23,Ceará,N3,Unidade da Federação,1950,679604
"id    606
id      1
Name: 1, dtype: object",População,Pessoas,,,23,Ceará,N3,Unidade da Federação,1960,1124829
"id    606
id      1
Name: 1, dtype: object",População,Pessoas,,,23,Ceará,N3,Unidade da Federação,1970,1811202
"id    606
id      1
Name: 1, dtype: object",População,Pessoas,,,23,Ceará,N3,Unidade da Federação,1980,2877555
"id    606
id      1
Name: 1, dtype: object",População,Pessoas,,,23,Ceará,N3,Unidade da Federação,1991,4158059
"id    606
id      1
Name: 1, dtype: object",População,Pessoas,,,23,Ceará,N3,Unidade da Federação,2000,5304554
"id    606
id      1
Name: 1, dtype: object",População,Pessoas,,,23,Ceará,N3,Unidade da Federação,2010,6346557
"id    606
id      1
Name: 1, dtype: object",População,Pessoas,,,24,Rio Grande do Norte,N3,Unidade da Federação,1950,253765
"id    606
id      1
Name: 1, dtype: object",População,Pessoas,,,24,Rio Grande do Norte,N3,Unidade da Federação,1960,435189
"id    606
id      1
Name: 1, dtype: object",População,Pessoas,,,24,Rio Grande do Norte,N3,Unidade da Federação,1970,751064
"id    606
id      1
Name: 1, dtype: object",População,Pessoas,,,24,Rio Grande do Norte,N3,Unidade da Federação,1980,1140697
"id    606
id      1
Name: 1, dtype: object",População,Pessoas,,,24,Rio Grande do Norte,N3,Unidade da Federação,1991,1668165
"id    606
id      1
Name: 1, dtype: object",População,Pessoas,,,24,Rio Grande do Norte,N3,Unidade da Federação,2000,2032163
"id    606
id      1
Name: 1, dtype: object",População,Pessoas,,,24,Rio Grande do Norte,N3,Unidade da Federação,2010,2464991
"id    606
id      1
Name: 1, dtype: object",População,Pessoas,,,25,Paraíba,N3,Unidade da Federação,1950,456716
"id    606
id      1
Name: 1, dtype: object",População,Pessoas,,,25,Paraíba,N3,Unidade da Federação,1960,708051
"id    606
id      1
Name: 1, dtype: object",População,Pessoas,,,25,Paraíba,N3,Unidade da Federação,1970,1019338
"id    606
id      1
Name: 1, dtype: object",População,Pessoas,,,25,Paraíba,N3,Unidade da Federação,1980,1479705
"id    606
id      1
Name: 1, dtype: object",População,Pessoas,,,25,Paraíba,N3,Unidade da Federação,1991,2051576
"id    606
id      1
Name: 1, dtype: object",População,Pessoas,,,25,Paraíba,N3,Unidade da Federação,2000,2443590
"id    606
id      1
Name: 1, dtype: object",População,Pessoas,,,25,Paraíba,N3,Unidade da Federação,2010,2838678
"id    606
id      1
Name: 1, dtype: object",População,Pessoas,,,26,Pernambuco,N3,Unidade da Federação,1950,1167981
"id    606
id      1
Name: 1, dtype: object",População,Pessoas,,,26,Pernambuco,N3,Unidade da Federação,1960,1858078
"id    606
id      1
Name: 1, dtype: object",População,Pessoas,,,26,Pernambuco,N3,Unidade da Federação,1970,2862489
"id    606
id      1
Name: 1, dtype: object",População,Pessoas,,,26,Pernambuco,N3,Unidade da Federação,1980,3864285
"id    606
id      1
Name: 1, dtype: object",População,Pessoas,,,26,Pernambuco,N3,Unidade da Federação,1991,5046535
"id    606
id      1
Name: 1, dtype: object",População,Pessoas,,,26,Pernambuco,N3,Unidade da Federação,2000,6052930
"id    606
id      1
Name: 1, dtype: object",População,Pessoas,,,26,Pernambuco,N3,Unidade da Federação,2010,7052210
"id    606
id      1
Name: 1, dtype: object",População,Pessoas,,,27,Alagoas,N3,Unidade da Federação,1950,286379
"id    606
id      1
Name: 1, dtype: object",População,Pessoas,,,27,Alagoas,N3,Unidade da Federação,1960,428228
"id    606
id      1
Name: 1, dtype: object",População,Pessoas,,,27,Alagoas,N3,Unidade da Federação,1970,642208
"id    606
id      1
Name: 1, dtype: object",População,Pessoas,,,27,Alagoas,N3,Unidade da Federação,1980,995344
"id    606
id      1
Name: 1, dtype: object",População,Pessoas,,,27,Alagoas,N3,Unidade da Federação,1991,1481125
"id    606
id      1
Name: 1, dtype: object",População,Pessoas,,,27,Alagoas,N3,Unidade da Federação,2000,1917922
"id    606
id      1
Name: 1, dtype: object",População,Pessoas,,,27,Alagoas,N3,Unidade da Federação,2010,2297860
"id    606
id      1
Name: 1, dtype: object",População,Pessoas,,,28,Sergipe,N3,Unidade da Federação,1950,204984
"id    606
id      1
Name: 1, dtype: object",População,Pessoas,,,28,Sergipe,N3,Unidade da Federação,1960,295929
"id    606
id      1
Name: 1, dtype: object",População,Pessoas,,,28,Sergipe,N3,Unidade da Federação,1970,421358
"id    606
id      1
Name: 1, dtype: object",População,Pessoas,,,28,Sergipe,N3,Unidade da Federação,1980,629415
"id    606
id      1
Name: 1, dtype: object",População,Pessoas,,,28,Sergipe,N3,Unidade da Federação,1991,1001940
"id    606
id      1
Name: 1, dtype: object",População,Pessoas,,,28,Sergipe,N3,Unidade da Federação,2000,1271465
"id    606
id      1
Name: 1, dtype: object",População,Pessoas,,,28,Sergipe,N3,Unidade da Federação,2010,1520366
"id    606
id      1
Name: 1, dtype: object",População,Pessoas,,,29,Bahia,N3,Unidade da Federação,1950,1250507
"id    606
id      1
Name: 1, dtype: object",População,Pessoas,,,29,Bahia,N3,Unidade da Federação,1960,2083716
"id    606
id      1
Name: 1, dtype: object",População,Pessoas,,,29,Bahia,N3,Unidade da Federação,1970,3140407
"id    606
id      1
Name: 1, dtype: object",População,Pessoas,,,29,Bahia,N3,Unidade da Federação,1980,4745022
"id    606
id      1
Name: 1, dtype: object",População,Pessoas,,,29,Bahia,N3,Unidade da Federação,1991,7007729
"id    606
id      1
Name: 1, dtype: object",População,Pessoas,,,29,Bahia,N3,Unidade da Federação,2000,8761604
"id    606
id      1
Name: 1, dtype: object",População,Pessoas,,,29,Bahia,N3,Unidade da Federação,2010,10102476
"id    606
id      1
Name: 1, dtype: object",População,Pessoas,,,31,Minas Gerais,N3,Unidade da Federação,1950,2322915
"id    606
id      1
Name: 1, dtype: object",População,Pessoas,,,31,Minas Gerais,N3,Unidade da Federação,1960,3964580
"id    606
id      1
Name: 1, dtype: object",População,Pessoas,,,31,Minas Gerais,N3,Unidade da Federação,1970,6167113
"id    606
id      1
Name: 1, dtype: object",População,Pessoas,,,31,Minas Gerais,N3,Unidade da Federação,1980,9185088
"id    606
id      1
Name: 1, dtype: object",População,Pessoas,,,31,Minas Gerais,N3,Unidade da Federação,1991,11776538
"id    606
id      1
Name: 1, dtype: object",População,Pessoas,,,31,Minas Gerais,N3,Unidade da Federação,2000,14651164
"id    606
id      1
Name: 1, dtype: object",População,Pessoas,,,31,Minas Gerais,N3,Unidade da Federação,2010,16715216
"id    606
id      1
Name: 1, dtype: object",População,Pessoas,,,32,Espírito Santo,N3,Unidade da Federação,1950,199186
"id    606
id      1
Name: 1, dtype: object",População,Pessoas,,,32,Espírito Santo,N3,Unidade da Federação,1960,403461
"id    606
id      1
Name: 1, dtype: object",População,Pessoas,,,32,Espírito Santo,N3,Unidade da Federação,1970,734756
"id    606
id      1
Name: 1, dtype: object",População,Pessoas,,,32,Espírito Santo,N3,Unidade da Federação,1980,1324701
"id    606
id      1
Name: 1, dtype: object",População,Pessoas,,,32,Espírito Santo,N3,Unidade da Federação,1991,1922828
"id    606
id      1
Name: 1, dtype: object",População,Pessoas,,,32,Espírito Santo,N3,Unidade da Federação,2000,2460621
"id    606
id      1
Name: 1, dtype: object",População,Pessoas,,,32,Espírito Santo,N3,Unidade da Federação,2010,2931472
"id    606
id      1
Name: 1, dtype: object",População,Pessoas,,,33,Rio de Janeiro,N3,Unidade da Federação,1950,3394422
"id    606
id      1
Name: 1, dtype: object",População,Pessoas,,,33,Rio de Janeiro,N3,Unidade da Federação,1960,5300629
"id    606
id      1
Name: 1, dtype: object",População,Pessoas,,,33,Rio de Janeiro,N3,Unidade da Federação,1970,8013057
"id    606
id      1
Name: 1, dtype: object",População,Pessoas,,,33,Rio de Janeiro,N3,Unidade da Federação,1980,10546547
"id    606
id      1
Name: 1, dtype: object",População,Pessoas,,,33,Rio de Janeiro,N3,Unidade da Federação,1991,12177144
"id    606
id      1
Name: 1, dtype: object",População,Pessoas,,,33,Rio de Janeiro,N3,Unidade da Federação,2000,13798096
"id    606
id      1
Name: 1, dtype: object",População,Pessoas,,,33,Rio de Janeiro,N3,Unidade da Federação,2010,15464239
"id    606
id      1
Name: 1, dtype: object",População,Pessoas,,,35,São Paulo,N3,Unidade da Federação,1950,4804211
"id    606
id      1
Name: 1, dtype: object",População,Pessoas,,,35,São Paulo,N3,Unidade da Federação,1960,8149979
"id    606
id      1
Name: 1, dtype: object",População,Pessoas,,,35,São Paulo,N3,Unidade da Federação,1970,14432244
"id    606
id      1
Name: 1, dtype: object",População,Pessoas,,,35,São Paulo,N3,Unidade da Federação,1980,22494328
"id    606
id      1
Name: 1, dtype: object",População,Pessoas,,,35,São Paulo,N3,Unidade da Federação,1991,29272927
"id    606
id      1
Name: 1, dtype: object",População,Pessoas,,,35,São Paulo,N3,Unidade da Federação,2000,34531635
"id    606
id      1
Name: 1, dtype: object",População,Pessoas,,,35,São Paulo,N3,Unidade da Federação,2010,39585251
"id    606
id      1
Name: 1, dtype: object",População,Pessoas,,,41,Paraná,N3,Unidade da Federação,1950,528288
"id    606
id      1
Name: 1, dtype: object",População,Pessoas,,,41,Paraná,N3,Unidade da Federação,1960,1327982
"id    606
id      1
Name: 1, dtype: object",População,Pessoas,,,41,Paraná,N3,Unidade da Federação,1970,2546899
"id    606
id      1
Name: 1, dtype: object",População,Pessoas,,,41,Paraná,N3,Unidade da Federação,1980,4566755
"id    606
id      1
Name: 1, dtype: object",População,Pessoas,,,41,Paraná,N3,Unidade da Federação,1991,6192976
"id    606
id      1
Name: 1, dtype: object",População,Pessoas,,,41,Paraná,N3,Unidade da Federação,2000,7781664
"id    606
id      1
Name: 1, dtype: object",População,Pessoas,,,41,Paraná,N3,Unidade da Federação,2010,8912692
"id    606
id      1
Name: 1, dtype: object",População,Pessoas,,,42,Santa Catarina,N3,Unidade da Federação,1950,362717
"id    606
id      1
Name: 1, dtype: object",População,Pessoas,,,42,Santa Catarina,N3,Unidade da Federação,1960,695347
"id    606
id      1
Name: 1, dtype: object",População,Pessoas,,,42,Santa Catarina,N3,Unidade da Federação,1970,1266709
"id    606
id      1
Name: 1, dtype: object",População,Pessoas,,,42,Santa Catarina,N3,Unidade da Federação,1980,2201350
"id    606
id      1
Name: 1, dtype: object",População,Pessoas,,,42,Santa Catarina,N3,Unidade da Federação,1991,3205600
"id    606
id      1
Name: 1, dtype: object",População,Pessoas,,,42,Santa Catarina,N3,Unidade da Federação,2000,4211979
"id    606
id      1
Name: 1, dtype: object",População,Pessoas,,,42,Santa Catarina,N3,Unidade da Federação,2010,5247913
"id    606
id      1
Name: 1, dtype: object",População,Pessoas,,,43,Rio Grande do Sul,N3,Unidade da Federação,1950,1421980
"id    606
id      1
Name: 1, dtype: object",População,Pessoas,,,43,Rio Grande do Sul,N3,Unidade da Federação,1960,2445774
"id    606
id      1
Name: 1, dtype: object",População,Pessoas,,,43,Rio Grande do Sul,N3,Unidade da Federação,1970,3620588
"id    606
id      1
Name: 1, dtype: object",População,Pessoas,,,43,Rio Grande do Sul,N3,Unidade da Federação,1980,5385866
"id    606
id      1
Name: 1, dtype: object",População,Pessoas,,,43,Rio Grande do Sul,N3,Unidade da Federação,1991,6994134
"id    606
id      1
Name: 1, dtype: object",População,Pessoas,,,43,Rio Grande do Sul,N3,Unidade da Federação,2000,8312899
"id    606
id      1
Name: 1, dtype: object",População,Pessoas,,,43,Rio Grande do Sul,N3,Unidade da Federação,2010,9100291
"id    606
id      1
Name: 1, dtype: object",População,Pessoas,,,50,Mato Grosso do Sul,N3,Unidade da Federação,1950,113545
"id    606
id      1
Name: 1, dtype: object",População,Pessoas,,,50,Mato Grosso do Sul,N3,Unidade da Federação,1960,242088
"id    606
id      1
Name: 1, dtype: object",População,Pessoas,,,50,Mato Grosso do Sul,N3,Unidade da Federação,1970,460137
"id    606
id      1
Name: 1, dtype: object",População,Pessoas,,,50,Mato Grosso do Sul,N3,Unidade da Federação,1980,939510
"id    606
id      1
Name: 1, dtype: object",População,Pessoas,,,50,Mato Grosso do Sul,N3,Unidade da Federação,1991,1413095
"id    606
id      1
Name: 1, dtype: object",População,Pessoas,,,50,Mato Grosso do Sul,N3,Unidade da Federação,2000,1744520
"id    606
id      1
Name: 1, dtype: object",População,Pessoas,,,50,Mato Grosso do Sul,N3,Unidade da Federação,2010,2097238
"id    606
id      1
Name: 1, dtype: object",População,Pessoas,,,51,Mato Grosso,N3,Unidade da Federação,1950,64285
"id    606
id      1
Name: 1, dtype: object",População,Pessoas,,,51,Mato Grosso,N3,Unidade da Federação,1960,121916
"id    606
id      1
Name: 1, dtype: object",População,Pessoas,,,51,Mato Grosso,N3,Unidade da Federação,1970,239524
"id    606
id      1
Name: 1, dtype: object",População,Pessoas,,,51,Mato Grosso,N3,Unidade da Federação,1980,673069
"id    606
id      1
Name: 1, dtype: object",População,Pessoas,,,51,Mato Grosso,N3,Unidade da Federação,1991,1481073
"id    606
id      1
Name: 1, dtype: object",População,Pessoas,,,51,Mato Grosso,N3,Unidade da Federação,2000,1985590
"id    606
id      1
Name: 1, dtype: object",População,Pessoas,,,51,Mato Grosso,N3,Unidade da Federação,2010,2482801
"id    606
id      1
Name: 1, dtype: object",População,Pessoas,,,52,Goiás,N3,Unidade da Federação,1950,219370
"id    606
id      1
Name: 1, dtype: object",População,Pessoas,,,52,Goiás,N3,Unidade da Federação,1960,541469
"id    606
id      1
Name: 1, dtype: object",População,Pessoas,,,52,Goiás,N3,Unidade da Federação,1970,1134242
"id    606
id      1
Name: 1, dtype: object",População,Pessoas,,,52,Goiás,N3,Unidade da Federação,1980,2172965
"id    606
id      1
Name: 1, dtype: object",População,Pessoas,,,52,Goiás,N3,Unidade da Federação,1991,3241119
"id    606
id      1
Name: 1, dtype: object",População,Pessoas,,,52,Goiás,N3,Unidade da Federação,2000,4390660
"id    606
id      1
Name: 1, dtype: object",População,Pessoas,,,52,Goiás,N3,Unidade da Federação,2010,5420714
"id    606
id      1
Name: 1, dtype: object",População,Pessoas,,,53,Distrito Federal,N3,Unidade da Federação,1950,0
"id    606
id      1
Name: 1, dtype: object",População,Pessoas,,,53,Distrito Federal,N3,Unidade da Federação,1960,89698
"id    606
id      1
Name: 1, dtype: object",População,Pessoas,,,53,Distrito Federal,N3,Unidade da Federação,1970,524315
"id    606
id      1
Name: 1, dtype: object",População,Pessoas,,,53,Distrito Federal,N3,Unidade da Federação,1980,1164659
"id    606
id      1
Name: 1, dtype: object",População,Pessoas,,,53,Distrito Federal,N3,Unidade da Federação,1991,1513470
"id    606
id      1
Name: 1, dtype: object",População,Pessoas,,,53,Distrito Federal,N3,Unidade da Federação,2000,1954442
"id    606
id      1
Name: 1, dtype: object",População,Pessoas,,,53,Distrito Federal,N3,Unidade da Federação,2010,2482210
"id    606
id      1
Name: 2, dtype: object",População,Pessoas,,,11,Rondônia,N3,Unidade da Federação,1950,23119
"id    606
id      1
Name: 2, dtype: object",População,Pessoas,,,11,Rondônia,N3,Unidade da Federação,1960,39941
"id    606
id      1
Name: 2, dtype: object",População,Pessoas,,,11,Rondônia,N3,Unidade da Federação,1970,56079
"id    606
id      1
Name: 2, dtype: object",População,Pessoas,,,11,Rondônia,N3,Unidade da Federação,1980,263689
"id    606
id      1
Name: 2, dtype: object",População,Pessoas,,,11,Rondônia,N3,Unidade da Federação,1991,472702
"id    606
id      1
Name: 2, dtype: object",População,Pessoas,,,11,Rondônia,N3,Unidade da Federação,2000,494744
"id    606
id      1
Name: 2, dtype: object",População,Pessoas,,,11,Rondônia,N3,Unidade da Federação,2010,413229
"id    606
id      1
Name: 2, dtype: object",População,Pessoas,,,12,Acre,N3,Unidade da Federação,1950,93483
"id    606
id      1
Name: 2, dtype: object",População,Pessoas,,,12,Acre,N3,Unidade da Federação,1960,126210
"id    606
id      1
Name: 2, dtype: object",População,Pessoas,,,12,Acre,N3,Unidade da Federação,1970,157449
"id    606
id      1
Name: 2, dtype: object",População,Pessoas,,,12,Acre,N3,Unidade da Federação,1980,171139
"id    606
id      1
Name: 2, dtype: object",População,Pessoas,,,12,Acre,N3,Unidade da Federação,1991,159130
"id    606
id      1
Name: 2, dtype: object",População,Pessoas,,,12,Acre,N3,Unidade da Federação,2000,187208
"id    606
id      1
Name: 2, dtype: object",População,Pessoas,,,12,Acre,N3,Unidade da Federação,2010,201280
"id    606
id      1
Name: 2, dtype: object",População,Pessoas,,,13,Amazonas,N3,Unidade da Federação,1950,376363
"id    606
id      1
Name: 2, dtype: object",População,Pessoas,,,13,Amazonas,N3,Unidade da Federação,1960,481556
"id    606
id      1
Name: 2, dtype: object",População,Pessoas,,,13,Amazonas,N3,Unidade da Federação,1970,551656
"id    606
id      1
Name: 2, dtype: object",População,Pessoas,,,13,Amazonas,N3,Unidade da Federação,1980,580115
"id    606
id      1
Name: 2, dtype: object",População,Pessoas,,,13,Amazonas,N3,Unidade da Federação,1991,601094
"id    606
id      1
Name: 2, dtype: object",População,Pessoas,,,13,Amazonas,N3,Unidade da Federação,2000,708795
"id    606
id      1
Name: 2, dtype: object",População,Pessoas,,,13,Amazonas,N3,Unidade da Federação,2010,728495
"id    606
id      1
Name: 2, dtype: object",População,Pessoas,,,14,Roraima,N3,Unidade da Federação,1950,12984
"id    606
id      1
Name: 2, dtype: object",População,Pessoas,,,14,Roraima,N3,Unidade da Federação,1960,16772
"id    606
id      1
Name: 2, dtype: object",População,Pessoas,,,14,Roraima,N3,Unidade da Federação,1970,23709
"id    606
id      1
Name: 2, dtype: object",População,Pessoas,,,14,Roraima,N3,Unidade da Federação,1980,32396
"id    606
id      1
Name: 2, dtype: object",População,Pessoas,,,14,Roraima,N3,Unidade da Federação,1991,76484
"id    606
id      1
Name: 2, dtype: object",População,Pessoas,,,14,Roraima,N3,Unidade da Federação,2000,77420
"id    606
id      1
Name: 2, dtype: object",População,Pessoas,,,14,Roraima,N3,Unidade da Federação,2010,105620
"id    606
id      1
Name: 2, dtype: object",População,Pessoas,,,15,Pará,N3,Unidade da Federação,1950,734262
"id    606
id      1
Name: 2, dtype: object",População,Pessoas,,,15,Pará,N3,Unidade da Federação,1960,920263
"id    606
id      1
Name: 2, dtype: object",População,Pessoas,,,15,Pará,N3,Unidade da Federação,1970,1159732
"id    606
id      1
Name: 2, dtype: object",População,Pessoas,,,15,Pará,N3,Unidade da Federação,1980,1804909
"id    606
id      1
Name: 2, dtype: object",População,Pessoas,,,15,Pará,N3,Unidade da Federação,1991,2571793
"id    606
id      1
Name: 2, dtype: object",População,Pessoas,,,15,Pará,N3,Unidade da Federação,2000,2073172
"id    606
id      1
Name: 2, dtype: object",População,Pessoas,,,15,Pará,N3,Unidade da Federação,2010,2389492
"id    606
id      1
Name: 2, dtype: object",População,Pessoas,,,16,Amapá,N3,Unidade da Federação,1950,23577
"id    606
id      1
Name: 2, dtype: object",População,Pessoas,,,16,Amapá,N3,Unidade da Federação,1960,33499
"id    606
id      1
Name: 2, dtype: object",População,Pessoas,,,16,Amapá,N3,Unidade da Federação,1970,52695
"id    606
id      1
Name: 2, dtype: object",População,Pessoas,,,16,Amapá,N3,Unidade da Federação,1980,73654
"id    606
id      1
Name: 2, dtype: object",População,Pessoas,,,16,Amapá,N3,Unidade da Federação,1991,55175
"id    606
id      1
Name: 2, dtype: object",População,Pessoas,,,16,Amapá,N3,Unidade da Federação,2000,52262
"id    606
id      1
Name: 2, dtype: object",População,Pessoas,,,16,Amapá,N3,Unidade da Federação,2010,68490
"id    606
id      1
Name: 2, dtype: object",População,Pessoas,,,17,Tocantins,N3,Unidade da Federação,1950,177744
"id    606
id      1
Name: 2, dtype: object",População,Pessoas,,,17,Tocantins,N3,Unidade da Federação,1960,270551
"id    606
id      1
Name: 2, dtype: object",População,Pessoas,,,17,Tocantins,N3,Unidade da Federação,1970,402770
"id    606
id      1
Name: 2, dtype: object",População,Pessoas,,,17,Tocantins,N3,Unidade da Federação,1980,442450
"id    606
id      1
Name: 2, dtype: object",População,Pessoas,,,17,Tocantins,N3,Unidade da Federação,1991,389321
"id    606
id      1
Name: 2, dtype: object",População,Pessoas,,,17,Tocantins,N3,Unidade da Federação,2000,296998
"id    606
id      1
Name: 2, dtype: object",População,Pessoas,,,17,Tocantins,N3,Unidade da Federação,2010,293339
"id    606
id      1
Name: 2, dtype: object",População,Pessoas,,,21,Maranhão,N3,Unidade da Federação,1950,1308960
"id    606
id      1
Name: 2, dtype: object",População,Pessoas,,,21,Maranhão,N3,Unidade da Federação,1960,2043630
"id    606
id      1
Name: 2, dtype: object",População,Pessoas,,,21,Maranhão,N3,Unidade da Federação,1970,2265345
"id    606
id      1
Name: 2, dtype: object",População,Pessoas,,,21,Maranhão,N3,Unidade da Federação,1980,2800818
"id    606
id      1
Name: 2, dtype: object",População,Pessoas,,,21,Maranhão,N3,Unidade da Federação,1991,2957021
"id    606
id      1
Name: 2, dtype: object",População,Pessoas,,,21,Maranhão,N3,Unidade da Federação,2000,2285062
"id    606
id      1
Name: 2, dtype: object",População,Pessoas,,,21,Maranhão,N3,Unidade da Federação,2010,2427640
"id    606
id      1
Name: 2, dtype: object",População,Pessoas,,,22,Piauí,N3,Unidade da Federação,1950,875112
"id    606
id      1
Name: 2, dtype: object",População,Pessoas,,,22,Piauí,N3,Unidade da Federação,1960,965216
"id    606
id      1
Name: 2, dtype: object",População,Pessoas,,,22,Piauí,N3,Unidade da Federação,1970,1173813
"id    606
id      1
Name: 2, dtype: object",População,Pessoas,,,22,Piauí,N3,Unidade da Federação,1980,1256946
"id    606
id      1
Name: 2, dtype: object",População,Pessoas,,,22,Piauí,N3,Unidade da Federação,1991,1214997
"id    606
id      1
Name: 2, dtype: object",População,Pessoas,,,22,Piauí,N3,Unidade da Federação,2000,1054010
"id    606
id      1
Name: 2, dtype: object",População,Pessoas,,,22,Piauí,N3,Unidade da Federação,2010,1067401
"id    606
id      1
Name: 2, dtype: object",População,Pessoas,,,23,Ceará,N3,Unidade da Federação,1950,2015846
"id    606
id      1
Name: 2, dtype: object",População,Pessoas,,,23,Ceará,N3,Unidade da Federação,1960,2213027
"id    606
id      1
Name: 2, dtype: object",População,Pessoas,,,23,Ceará,N3,Unidade da Federação,1970,2680388
"id    606
id      1
Name: 2, dtype: object",População,Pessoas,,,23,Ceará,N3,Unidade da Federação,1980,2502877
"id    606
id      1
Name: 2, dtype: object",População,Pessoas,,,23,Ceará,N3,Unidade da Federação,1991,2204561
"id    606
id      1
Name: 2, dtype: object",População,Pessoas,,,23,Ceará,N3,Unidade da Federação,2000,2113922
"id    606
id      1
Name: 2, dtype: object",População,Pessoas,,,23,Ceará,N3,Unidade da Federação,2010,2105824
"id    606
id      1
Name: 2, dtype: object",População,Pessoas,,,24,Rio Grande do Norte,N3,Unidade da Federação,1950,714156
"id    606
id      1
Name: 2, dtype: object",População,Pessoas,,,24,Rio Grande do Norte,N3,Unidade da Federação,1960,722069
"id    606
id      1
Name: 2, dtype: object",População,Pessoas,,,24,Rio Grande do Norte,N3,Unidade da Federação,1970,860542
"id    606
id      1
Name: 2, dtype: object",População,Pessoas,,,24,Rio Grande do Norte,N3,Unidade da Federação,1980,792429
"id    606
id      1
Name: 2, dtype: object",População,Pessoas,,,24,Rio Grande do Norte,N3,Unidade da Federação,1991,745956
"id    606
id      1
Name: 2, dtype: object",População,Pessoas,,,24,Rio Grande do Norte,N3,Unidade da Federação,2000,739375
"id    606
id      1
Name: 2, dtype: object",População,Pessoas,,,24,Rio Grande do Norte,N3,Unidade da Federação,2010,703036
"id    606
id      1
Name: 2, dtype: object",População,Pessoas,,,25,Paraíba,N3,Unidade da Federação,1950,1256543
"id    606
id      1
Name: 2, dtype: object",População,Pessoas,,,25,Paraíba,N3,Unidade da Federação,1960,1309972
"id    606
id      1
Name: 2, dtype: object",População,Pessoas,,,25,Paraíba,N3,Unidade da Federação,1970,1426081
"id    606
id      1
Name: 2, dtype: object",População,Pessoas,,,25,Paraíba,N3,Unidade da Federação,1980,1330327
"id    606
id      1
Name: 2, dtype: object",População,Pessoas,,,25,Paraíba,N3,Unidade da Federação,1991,1149101
"id    606
id      1
Name: 2, dtype: object",População,Pessoas,,,25,Paraíba,N3,Unidade da Federação,2000,995754
"id    606
id      1
Name: 2, dtype: object",População,Pessoas,,,25,Paraíba,N3,Unidade da Federação,2010,927850
"id    606
id      1
Name: 2, dtype: object",População,Pessoas,,,26,Pernambuco,N3,Unidade da Federação,1950,2227785
"id    606
id      1
Name: 2, dtype: object",População,Pessoas,,,26,Pernambuco,N3,Unidade da Federação,1960,2280211
"id    606
id      1
Name: 2, dtype: object",População,Pessoas,,,26,Pernambuco,N3,Unidade da Federação,1970,2391412
"id    606
id      1
Name: 2, dtype: object",População,Pessoas,,,26,Pernambuco,N3,Unidade da Federação,1980,2379990
"id    606
id      1
Name: 2, dtype: object",População,Pessoas,,,26,Pernambuco,N3,Unidade da Federação,1991,2076013
"id    606
id      1
Name: 2, dtype: object",População,Pessoas,,,26,Pernambuco,N3,Unidade da Federação,2000,1859007
"id    606
id      1
Name: 2, dtype: object",População,Pessoas,,,26,Pernambuco,N3,Unidade da Federação,2010,1744238
"id    606
id      1
Name: 2, dtype: object",População,Pessoas,,,27,Alagoas,N3,Unidade da Federação,1950,806758
"id    606
id      1
Name: 2, dtype: object",População,Pessoas,,,27,Alagoas,N3,Unidade da Federação,1960,842834
"id    606
id      1
Name: 2, dtype: object",População,Pessoas,,,27,Alagoas,N3,Unidade da Federação,1970,963966
"id    606
id      1
Name: 2, dtype: object",População,Pessoas,,,27,Alagoas,N3,Unidade da Federação,1980,1016531
"id    606
id      1
Name: 2, dtype: object",População,Pessoas,,,27,Alagoas,N3,Unidade da Federação,1991,1031866
"id    606
id      1
Name: 2, dtype: object",População,Pessoas,,,27,Alagoas,N3,Unidade da Federação,2000,901250
"id    606
id      1
Name: 2, dtype: object",População,Pessoas,,,27,Alagoas,N3,Unidade da Federação,2010,822634
"id    606
id      1
Name: 2, dtype: object",População,Pessoas,,,28,Sergipe,N3,Unidade da Federação,1950,439377
